Meta Data
Label,Value,
Date,4/14/2016
Profile,HillsAndValleys
ScanDuration,10 s
ScanLength,2 mm
ScanResolution,0.666445 µm
ScanType,Standard Scan
StylusForce,3 mg
StylusScanRange,6.5 µm
StylusType,Radius: 12.5 μm
Time,11:04:28 AM


Data Leveling Position
R Cursor Position,261.766081829867 µm
R Cursor Width,158.240365672554 µm
M Cursor Position,1144.26042884988 µm
M Cursor Width,152.154197762071 µm


Data
Lateral(µm),Total Profile(nm),,
0,-0.299951857926554,,
0.666444518493835,-1.36584853230364,,
1.33288903698767,-1.38595167554818,,
1.99933355548151,-1.42483481899477,,
2.66577807397534,-0.696533002875029,,
3.33222259246918,-0.437376380462523,,
3.99866711096301,-0.490760831363603,,
4.66511162945685,-0.460611814239823,,
5.33155614795068,-0.204567158891297,,
5.99800066644452,0.181628316630926,,
6.66444518493835,0.611134248756625,,
7.33088970343219,0.86769353441816,,
7.99733422192602,1.16829539980729,,
8.66377874041986,1.3498644769792,,
9.33022325891369,1.2398643375622,,
9.99666777740753,1.31646399755555,,
10.6631122959014,1.38717807679026,,
11.3295568143952,1.61219453135957,,
11.996001332889,1.55173528620221,,
12.6624458513829,1.1693947216237,,
13.3288903698767,0.579534892763817,,
13.9953348883705,0.351879287791238,,
14.6617794068644,0.697603483045674,,
15.3282239253582,1.09761293763528,,
15.994668443852,1.22795481665175,,
16.6611129623459,1.04868751918952,,
17.3275574808397,0.763352468713128,,
17.9940019993336,1.14750257627223,,
18.6604465178274,1.8942731870986,,
19.3268910363212,2.38819175121306,,
19.9933355548151,2.43225263426904,,
20.6597800733089,2.26560647673148,,
21.3262245918027,2.14116208302969,,
21.9926691102966,2.41399326063713,,
22.6591136287904,3.15524692670546,,
23.3255581472842,2.99484325830035,,
23.9920026657781,2.27837895835561,,
24.6584471842719,1.41657663200758,,
25.3248917027657,0.780360240195,,
25.9913362212596,0.735027720524579,,
26.6577807397534,1.16476247874224,,
27.3242252582473,1.48701232206437,,
27.9906697767411,1.25997240233501,,
28.6571142952349,0.979359452437171,,
29.3235588137288,0.681643297909926,,
29.9900033322226,0.643325515385771,,
30.6564478507164,0.90485276794974,,
31.3228923692103,1.44569022082068,,
31.9893368877041,1.95039082425537,,
32.6557814061979,2.01250178979219,,
33.3222259246918,1.74917252212644,,
33.9886704431856,1.51748532671709,,
34.6551149616794,1.72753108935985,,
35.3215594801733,2.52083778533664,,
35.9880039986671,2.90176678213199,,
36.6544485171609,2.40063150206061,,
37.3208930356548,1.6238638665897,,
37.9873375541486,1.08203834665556,,
38.6537820726425,1.47731658114547,,
39.3202265911363,2.56683130429766,,
39.9866711096301,3.16113201762311,,
40.653115628124,2.70809648175058,,
41.3195601466178,1.85005970679709,,
41.9860046651116,1.01589134567262,,
42.6524491836055,1.42002800461932,,
43.3188937020993,2.24450314448085,,
43.9853382205931,2.83763898607029,,
44.651782739087,2.68416868876271,,
45.3182272575808,1.89948549801835,,
45.9846717760746,1.54120869632163,,
46.6511162945685,1.64387611975199,,
47.3175608130623,2.44114661347305,,
47.9840053315561,3.05005561946323,,
48.65044985005,2.84656058315957,,
49.3168943685438,2.2891813559053,,
49.9833388870377,1.58841895213112,,
50.6497834055315,0.880825793825522,,
51.3162279240253,0.807821348779748,,
51.9826724425192,1.12028089557107,,
52.649116961013,1.45763761184451,,
53.3155614795068,1.59024864458247,,
53.9820059980007,1.48489180884085,,
54.6484505164945,1.05045312413845,,
55.3148950349883,1.35398857803243,,
55.9813395534822,1.91850994855084,,
56.647784071976,2.41390423534322,,
57.3142285904698,2.32713681376995,,
57.9806731089637,1.67405632333948,,
58.6471176274575,1.5037791310175,,
59.3135621459513,2.13779535460255,,
59.9800066644452,3.12097961898145,,
60.646451182939,3.23727626871125,,
61.3128957014329,2.62371337869304,,
61.9793402199267,1.54365758661604,,
62.6457847384205,0.948895241693663,,
63.3122292569144,0.874749301866052,,
