Meta Data
Label,Value,
Date,4/14/2016
Profile,HillsAndValleys
ScanDuration,10 s
ScanLength,2 mm
ScanResolution,0.666445 µm
ScanType,Standard Scan
StylusForce,3 mg
StylusScanRange,6.5 µm
StylusType,Radius: 12.5 μm
Time,10:59:45 AM


Data Leveling Position
R Cursor Position,0 µm
R Cursor Width,0 µm
M Cursor Position,1998.66711096301 µm
M Cursor Width,0 µm


Data
Lateral(µm),Total Profile(nm),,
0,0,,
0.666444518493835,-0.718555577288842,,
1.33288903698767,-2.49626624777193,,
1.99933355548151,-3.57956556468293,,
2.66577807397534,-4.4812474175666,,
3.33222259246918,-5.3938660092738,,
3.99866711096301,-5.43987402535747,,
4.66511162945685,-5.41432484373431,,
5.33155614795068,-5.61632880424525,,
5.99800066644452,-6.18325626099738,,
6.66444518493835,-7.12888652615597,,
7.33088970343219,-7.5841971397832,,
7.99733422192602,-7.7669313736981,,
8.66377874041986,-7.21659831341118,,
9.33022325891369,-6.66595431191333,,
9.99666777740753,-6.18165548613562,,
10.6631122959014,-5.51674900852086,,
11.3295568143952,-4.89358343345408,,
11.996001332889,-3.99398573990604,,
12.6624458513829,-2.99282900937138,,
13.3288903698767,-2.23264355230887,,
13.9953348883705,-1.97190614026735,,
14.6617794068644,-2.27050625564402,,
15.3282239253582,-2.95866090632433,,
15.994668443852,-3.49940260827452,,
16.6611129623459,-3.77470988820961,,
17.3275574808397,-4.49601576317365,,
17.9940019993336,-5.81268747649749,,
18.6604465178274,-7.51989282699731,,
19.3268910363212,-8.68890555267933,,
19.9933355548151,-8.94953123445395,,
20.6597800733089,-9.02640572366047,,
21.3262245918027,-8.97513227301766,,
21.9926691102966,-9.17964629584942,,
22.6591136287904,-9.99440061209667,,
23.3255581472842,-10.4518383069773,,
23.9920026657781,-10.4254432069821,,
24.6584471842719,-9.96769053659674,,
25.3248917027657,-8.97829103998891,,
25.9913362212596,-8.48708924434079,,
26.6577807397534,-8.41306867648916,,
27.3242252582473,-8.69521977590357,,
27.9906697767411,-8.7842858338269,,
28.6571142952349,-8.4526886739803,,
29.3235588137288,-8.04372657150322,,
29.9900033322226,-7.95504478362768,,
30.6564478507164,-8.22920006976361,,
31.3228923692103,-8.50026890224264,,
31.9893368877041,-8.7301252279971,,
32.6557814061979,-8.5954483722616,,
33.3222259246918,-8.59722131524309,,
33.9886704431856,-8.51981584352575,,
34.6551149616794,-8.5299265341004,,
35.3215594801733,-8.72775585640787,,
35.9880039986671,-8.30573706928018,,
36.6544485171609,-7.5624254478904,,
37.3208930356548,-7.12799468249228,,
37.9873375541486,-7.29478388832155,,
38.6537820726425,-7.42898069318128,,
39.3202265911363,-7.78663985973844,,
39.9866711096301,-7.7445612755994,,
40.653115628124,-7.72212179901325,,
41.3195601466178,-7.52891305842538,,
41.9860046651116,-7.38929037557692,,
42.6524491836055,-7.84532350922772,,
43.3188937020993,-8.89346649942749,,
43.9853382205931,-9.82137951223588,,
44.651782739087,-10.6152330649067,,
45.3182272575808,-10.8354164094513,,
45.9846717760746,-10.9887830273731,,
46.6511162945685,-10.9489096563947,,
47.3175608130623,-10.9287560445281,,
47.9840053315561,-10.9939960874651,,
48.65044985005,-10.898476583732,,
49.3168943685438,-10.8044820925673,,
49.9833388870377,-10.5495711055225,,
