# File Format = ASCII
# Created by SPIP 6.6.2.0 2016-07-29 14:37
# Original file: C:\Users\megumu hiramatsu\Downloads\AsGrown.xqd
# forcecurve = 0
# points   = 256
# X-Axis: nm; Y-Axis: nm
# xlabel = 
# ylabel = 
# length = 1000.09766
# offset = 500.048828
# forcecurve = 0
# description =0:
# Start of Data:
# x-phys	 y-val
#------------------------------
 725.561045	 8.23455524	
 729.482996	  8.5942831	
 733.404948	 8.77354622	
   737.3269	 7.98598099	
 741.248851	 6.50229549	
 745.170803	 4.11625004	
 749.092754	 1.53683066	
 753.014706	-0.604295254	
 756.936657	-5.43963528	
 760.858609	-9.11478806	
 764.780561	-8.23941994	
 768.702512	-9.01409149	
 772.624464	-7.01720142	
 776.546415	-4.31129694	
 780.468367	-2.54644775	
 784.390319	-0.884717464	
  788.31227	-0.447642326	
 792.234222	-0.371498346	
 796.156173	-0.952810049	
 800.078125	-1.31497502	
 804.000077	-2.69552684	
 807.922028	-3.45730424	
  811.84398	-3.51008201	
 815.765931	-4.58126163	
 819.687883	-4.24730587	
 823.609835	-2.36642861	
 827.531786	-1.29768538	
 831.453738	-0.125823021	
 835.375689	 1.34254789	
 839.297641	  1.0706234	
 843.219593	-1.77951765	
 847.141544	-4.17845631	
 851.063496	 -4.1409936	
 854.985447	-6.39813232	
 858.907399	-6.43801641	
  862.82935	 -7.4189558	
 866.751302	-9.95969391	
 870.673254	-9.63863182	
 874.595205	 -8.7890501	
 878.517157	-8.28750706	
 882.439108	-6.49687052	
  886.36106	-1.17409849	
 890.283012	 2.69199276	
 894.204963	 4.21192312	
 898.126915	 5.46114731	
 902.048866	 6.62011576	
 905.970818	  8.2302866	
  909.89277	 7.81656218	
 913.814721	 7.99582481	
 917.736673	 8.54891205	
 921.658624	 8.63793468	
 925.580576	  10.209425	
 929.502528	 11.9871826	
 933.424479	 13.3910847	
 937.346431	 13.1707201	
 941.268382	 13.2597427	
 945.190334	 13.2843113	
 949.112286	  12.290493	
 953.034237	 11.0388479	
 956.956189	  11.218111	
  960.87814	 8.85783768	
 964.800092	  7.8124609	
 968.722044	 3.95682669	
 972.643995	-2.24496841	
 976.565947	 -4.5278945	
 980.487898	-6.84948635	
  984.40985	-0.714581013	
 988.331801	 4.14412498	
 992.253753	 6.30860186	
 996.175705	 8.95005322	
 1000.09766	 9.73518181	
