# File Format = ASCII
# Created by SPIP 6.6.2.0 2016-07-29 14:36
# Original file: C:\Users\megumu hiramatsu\Downloads\Twice-annealed.xqd
# forcecurve = 0
# points   = 256
# X-Axis: nm; Y-Axis: nm
# xlabel = 
# ylabel = 
# length = 1000.09766
# offset = 500.048828
# forcecurve = 0
# description =0:
# Start of Data:
# x-phys	 y-val
#------------------------------
          0	-1.11811006	
 3.92195159	-1.22087312	
 7.84390319	-1.16897309	
 11.7658548	-1.11713409	
 15.6878064	-0.910510004	
  19.609758	-1.01333404	
 23.5317096	-0.858284593	
 27.4536612	-0.85795927	
 31.3756127	-0.857633948	
 35.2975643	-0.341683656	
 39.2195159	-0.0319711119	
 43.1414675	-0.0832204968	
 47.0634191	-0.0828951672	
 50.9853707	-0.0825698376	
 54.9073223	-0.185393929	
 58.8292739	-0.185068607	
 62.7512255	-0.0815938637	
 66.6731771	-0.184417948	
 70.5951287	-0.0293685049	
 74.5170803	0.022531528	
 78.4390319	0.0228568539	
 82.3609835	0.229419976	
  86.282935	0.384408385	
 90.2048866	 2.13796854	
 94.1268382	 4.71647978	
 98.0487898	 3.58240581	
 101.970741	 3.53115654	
 105.892693	0.179797217	
 109.814645	-0.180839375	
 113.736596	-0.128939331	
 117.658548	-0.592664301	
 121.580499	-0.282951772	
 125.502451	-0.437350571	
 129.424403	 0.18174918	
 133.346354	0.646185815	
 137.268306	0.491787046	
 141.190257	-1.57044864	
 145.112209	-2.08574843	
 149.034161	-2.44638491	
 152.956112	 -2.7038722	
 156.878064	-2.65197206	
 160.800015	-2.85794568	
 164.721967	-2.49665833	
 168.643919	-2.80572033	
  172.56587	-2.39285827	
 176.487822	-2.80506968	
 180.409773	-2.49535704	
 184.331725	-2.34030747	
 188.253676	-2.49470639	
 192.175628	-2.80376816	
  196.09758	-2.54563046	
 200.019531	-2.80311751	
 203.941483	-2.64806819	
 207.863434	-2.44150496	
 211.785386	-2.44117975	
 215.707338	-2.44085431	
 219.629289	-2.28580499	
 223.551241	-1.71827996	
 227.473192	-1.82110405	
 231.395144	-2.13016582	
 235.317096	-1.97517753	
 239.239047	-1.61389029	
 243.160999	-1.35575247	
  247.08295	-0.736652672	
 251.004902	-0.272216022	
 254.926854	0.346883714	
