# File Format = ASCII
# Created by SPIP 6.6.2.0 2016-07-29 14:35
# Original file: C:\Users\megumu hiramatsu\Downloads\Once-annealed.xqd
# forcecurve = 0
# points   = 256
# X-Axis: nm; Y-Axis: nm
# xlabel = 
# ylabel = 
# length = 1000.09766
# offset = 500.048828
# forcecurve = 0
# description =0:
# Start of Data:
# x-phys	 y-val
#------------------------------
 223.551241	-3.30632591	
 227.473192	-2.30940866	
 231.395144	-1.04608059	
 235.317096	-0.147994637	
 239.239047	-0.951522946	
 243.160999	 1.07237554	
  247.08295	 1.68256259	
 251.004902	 1.30873322	
 254.926854	 1.76422668	
 258.848805	 2.18964124	
 262.770757	 2.49044466	
 266.692708	 3.59478378	
  270.61466	 3.58190489	
 274.536612	 2.07366848	
 278.458563	 2.58072519	
 282.380515	 1.14983177	
 286.302466	 1.09398401	
 290.224418	0.0756043196	
 294.146369	-0.109157264	
 298.068321	-0.409935206	
 301.990273	-0.843922377	
 305.912224	-0.886883974	
 309.834176	 -1.3122766	
 313.756127	-1.11030424	
 317.678079	-1.15756118	
 321.600031	-0.676284254	
 325.521982	-0.23368451	
 329.443934	0.0843081474	
 333.365885	-0.293820441	
 337.287837	-0.242242426	
 341.209789	0.0886362791	
  345.13174	0.926564574	
 349.053692	 1.16291118	
 352.975643	0.0199167728	
 356.897595	0.642993689	
 360.819547	 1.02973485	
 364.741498	 2.19423556	
  368.66345	 1.69149601	
 372.585401	0.527017176	
 376.507353	0.574295998	
 380.429305	-0.538615704	
 384.351256	-0.0272636712	
 388.273208	-0.0874105096	
 392.195159	0.827864528	
 396.117111	  1.9279083	
 400.039063	 1.27047515	
 403.961014	0.900944948	
 407.882966	  1.5884788	
 411.804917	 1.35644937	
 415.726869	  1.9279629	
  419.64882	 1.89789498	
 423.570772	 1.91079581	
 427.492724	  1.6744709	
 431.414675	 2.03543234	
 435.336627	 2.40068913	
 439.258578	  2.3706212	
  443.18053	 2.41360092	
 447.102482	 1.94523942	
 451.024433	 2.06986117	
 454.946385	 1.64446855	
 458.868336	 2.18160415	
 462.790288	 3.04961133	
  466.71224	 3.81449199	
 470.634191	 2.35781479	
 474.556143	 1.68319666	
 478.478094	 1.67891216	
 482.400046	  1.3437562	
 486.321998	 1.73909187	
 490.243949	 1.29221487	
 494.165901	 1.85942924	
 498.087852	 1.57583654	
 502.009804	 1.88093555	
 505.931756	 1.75203633	
 509.853707	  1.8680675	
 513.775659	  1.8852675	
  517.69761	 1.49854445	
 521.619562	 1.64035904	
 525.541513	 1.20207274	
 529.463465	 1.58881772	
 533.385417	 1.40405607	
 537.307368	 1.42984676	
  541.22932	 2.24199533	
 545.151271	 2.33224297	
 549.073223	  2.1131072	
 552.995175	  1.9627198	
 556.917126	 1.60178399	
 560.839078	 1.20647025	
 564.761029	 0.92287755	
 568.682981	0.751009703	
 572.604933	0.334211498	
 576.526884	-0.147043586	
 580.448836	-0.443526179	
 584.370787	-1.09236097	
 588.292739	-0.684135437	
 592.214691	-0.580997944	
 596.136642	-0.77864939	
 600.058594	 -1.5306145	
 603.980545	-1.49622548	
 607.902497	-1.58215582	
 611.824449	-1.39737248	
   615.7464	-0.890315771	
 619.668352	0.166759223	
 623.590303	-0.671147168	
 627.512255	0.201155335	
 631.434206	-0.202752978	
 635.356158	0.128129542	
  639.27811	 0.46760276	
 643.200061	0.553555012	
 647.122013	   1.034832	
 651.043964	 1.09929597	
 654.965916	 1.38291061	
 658.887868	 1.52901685	
 662.809819	 1.87278914	
 666.731771	 2.42281842	
 670.653722	   3.600209	
 674.575674	 4.39516449	
 678.497626	 5.02254057	
 682.419577	 6.72846127	
 686.341529	 4.25769281	
  690.26348	 5.18156242	
 694.185432	 4.11161566	
 698.107384	 4.09873676	
 702.029335	 3.64326525	
 705.951287	 3.53585052	
 709.873238	 3.66477132	
  713.79519	 2.83545947	
 717.717142	 3.02454209	
 721.639093	  2.5561769	
 725.561045	  2.6507237	
 729.482996	  2.4444778	
 733.404948	 2.76676559	
   737.3269	 3.87969923	
 741.248851	 3.04609203	
 745.170803	 3.07618189	
 749.092754	 4.15474129	
 753.014706	 2.93010473	
 756.936657	 3.02035236	
 760.858609	  1.3617214	
 764.780561	 1.09101856	
 768.702512	 1.43049169	
 772.624464	0.261717558	
 776.546415	-0.75666213	
 780.468367	-1.90824723	
 784.390319	-1.74924743	
  788.31227	-2.35081816	
 792.234222	-1.98556137	
 796.156173	-2.22188616	
 800.078125	-2.13163853	
 804.000077	-1.46988821	
 807.922028	-2.27341652	
  811.84398	-1.77495444	
 815.765931	-2.79762959	
 819.687883	-4.43477583	
 823.609835	-3.88045144	
 827.531786	 -4.7312479	
 831.453738	-5.11367178	
 835.375689	-4.38746834	
 839.297641	-4.21557474	
 843.219593	-3.77727032	
 847.141544	-3.56670713	
 851.063496	-3.56669617	
 854.985447	-3.45925951	
 858.907399	-3.11119175	
  862.82935	-2.25177908	
 866.751302	-2.18301606	
 870.673254	-2.94787097	
 874.595205	-2.27752614	
 878.517157	-2.67713904	
 882.439108	-1.87358499	
  886.36106	-1.95951545	
 890.283012	-1.49542749	
 894.204963	-0.777818561	
 898.126915	-0.532877386	
 902.048866	-0.425440758	
 905.970818	-1.22467375	
  909.89277	-2.68994141	
 913.814721	-2.28171587	
 917.736673	-2.33756351	
 921.658624	-1.08283007	
 925.580576	-0.141771495	
 929.502528	-1.73595309	
 933.424479	-1.43514943	
 937.346431	 -1.6242063	
 941.268382	 -1.2632488	
 945.190334	-1.00111854	
 949.112286	-0.885091245	
 953.034237	-0.412408799	
 956.956189	-0.279188633	
  960.87814	  0.1848993	
 964.800092	0.472809255	
 968.722044	0.820876956	
 972.643995	0.795104384	
 976.565947	 1.49552798	
 980.487898	 1.59437013	
  984.40985	-0.738893747	
 988.331801	-1.52953219	
 992.253753	-1.85609376	
 996.175705	-2.10960388	
 1000.09766	-2.11818743	
